"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,24,"Tarantula [Thai ver by Meen]",https://www.youtube.com/watch?v=7dZP-rhaXMc,7dZP-rhaXMc,2022-10-31T15:00:08Z,03:39,279,"เพลงนี้เป็นเพลงที่ถูกปัดตกไปจากตัวเลือกเพลง Halloween ปีที่แล้วค่ะ
และ Meen พึ่งกลับมาทำคลิปหลังจากติดภารกิจมานานแสนนาน
ช่องร้างเกินไปแล้วลงคลิปเถิดQwQ

เพลงเก่าแต่คลังเหมาะสำหรับคนรักแมงมุมแบบ Meen (ไม่เกี่ยว 55)

Original Song
Music, lyrics: momocashew
https://youtu.be/HcWEJWzjdTo
..........

lyrics 
(เพลงนี้ขออนุญาตไม่ลง Smule 
แต่ถ้าใครอาสาจะนำไปลงก็ให้เครดิตคนแปลด้วยนะคะ)

ความเงียบงัน
เธอนั้น คืบคลาน 
ผ่านปลายลิ้นที่สั่นคลอ
เริ่มเกิด
รอยเท้า ที่เดินผ่าน 
เคลิบเคลิ้ม แสนประหลาด
อย่าย้อนกลับ
ปลายหนาม ทิ่มแทง 
สอดประสานหลอมรวมในจิตใจ
จนรู้สึก
และแล้ว เส้นประสาท 
แตกสลายสู่ Climax
สตินั้นกลับวอดวาย
ความคิดต่างหายไป
กับสัมผัสของเธอ

ภาพที่คิดเหล่านั้น
เข้าใจผิดนั้น
สร้างสิ่งเหล่านั้น
หรือโกหกนั้น
หลอมละลายฉัน
ทรมานฉัน
แปรเปลี่ยนตัวฉัน
ให้ฉันสิ้นสลาย

กัดลงไป
ดื่มกินเลือดเนื้อของเธอ 
กลืนเข้าไป 
สัมผัสรสชาติเธอในนั้น 
ทุกอย่างต่างหล่อหลอม
รอบกายถาโถมวุ่นวาย
และฉันก็ชนะเธอ

แม้จะน่ารังเกียจก็ตาม
ความคิดวกวนซ้ำมา
จนอาเจียนทุกสิ่งทิ้งไป
และสุดท้ายฉันชนะเธอ

..........

Thank you for watching ^_^",https://i.ytimg.com/vi/7dZP-rhaXMc/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,25,"Dorado no Higeki (โศกนาฏกรรมสีทอง) [Thai ver by Meen]",https://www.youtube.com/watch?v=t4ovTMwG6TU,t4ovTMwG6TU,2022-06-09T05:00:12Z,05:01,"1,613","สารภาพว่าตอนแรกมาฟังเพลงนี้เพราะปกเพลงมันสวยมากกกกกกก ส่วนเนื้อหาของเพลง ก็งดงาม~
เรียกว่าเป็นเพลงที่อีก 1 สัปดาห์ก็จะครบ 1 ปีพอดี แต่จะลงวันนี้อ่ะ แฮะๆ
อะไรนะ ลิขสิทธิ์ .... QwQ;;

lyrics
https://www.smule.com/song/thai-ver-by-meen-th-dorado-no-higeki-%E0%B9%82%E0%B8%A8%E0%B8%81%E0%B8%99%E0%B8%B2%E0%B8%8F%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%AA-%E0%B8%97%E0%B8%AD%E0%B8%87-karaoke-lyrics/17021578_17021578/arrangement

Original Song
Original Song & Off Vocal : 傘村トータ
Kasamura Toota (music, lyrics, tuning)
Original Singer：IA & Fukase (vocaloid)
illust ：鴻いちと ( https://piapro.jp/lionell )
https://youtu.be/QoUsw8SZ0og

Thank you Translate : Devilprincesses
https://youtu.be/UYxgpF4KGlE

Thank you Mix : zxbara
https://www.youtube.com/channel/UC-ROc4i4FMJN0fyMINFAYPw

Thank you for watching ^_^",https://i.ytimg.com/vi/t4ovTMwG6TU/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,26,"Kodoku no Nami ni Sarawarenai you ni (อย่าถูกคลื่นแห่งความเหงาพัดพาไป) [Thai ver by Meen]",https://www.youtube.com/watch?v=zChTOPpwFWk,zChTOPpwFWk,2022-03-06T14:00:12Z,05:15,864,"孤独の波にさらわれないように
Kodoku no Nami ni Sarawarenai you ni

วันเกิดปีนี้เป็นเพลงของท่าน 傘村トータ อีกครั้งหรอเนี่ย
จริง ๆ เป็นเพลงที่ติดภารกิจเยอะมากกว่าจะได้ลง
ได้ลงผลงานซักทีนับว่าเป็นคลิปวันเกิดอีกครั้งละกัน

ปล.พึ่งเห็นว่าในคลิปพิมพ์เนื้อผิดเป็น""ผ่านพา"" บ้าจริงงานเผาQvQ;; ขออภัยด้วยค่ะQwQ;;
แต่ในลิ้งค์เนื้อเพลงใต้คลิปนี้แก้ให้ถูกต้องแล้วนะคะQwQ;;

lyrics
https://www.smule.com/song/thai-ver-by-meen-th-kodoku-no-nami-ni-sarawarenai-you-ni-karaoke-lyrics/16517753_16517753/arrangement

Original Song & Off Vocal : 傘村トータ
Kasamura Toota (music, lyrics, tuning)
Sakisato Kirico (illust) https://piapro.jp/t/9eoP
Nekomura Iroha (Original Singer)
https://www.youtube.com/watch?v=HWWtJx6Q2Os

Thank you Thai Translate : DevilPrincesses
https://www.youtube.com/watch?v=wjDlNNYl9-4

Thank you Mix : zxbara
https://www.youtube.com/channel/UC-ROc4i4FMJN0fyMINFAYPw

Thank you for watching ^_^",https://i.ytimg.com/vi/zChTOPpwFWk/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,27,"再生 (Saisei - เกิดใหม่) [Thai ver by Meen]",https://www.youtube.com/watch?v=Q4Ov7LG4rqU,Q4Ov7LG4rqU,2022-02-14T13:00:12Z,04:26,"4,408","再生 
Saisei
Reborn

บางทีก็สงสัยนะว่าช่องนี้เป็นอะไรชอบบ่อยเพลงแบบนี้วันวาเลนไทน์ =w=;;
ก็นะ วาเลนไทน์ไม่ใช่วันความแห่งรักสำหรับทุกคน
Meen เชื่อแบบนั้นเสมอน่ะนะ

ขออภัยที่หายไปนานมาก และอาจจะยังเงียบ ๆ ร้าง ๆ ในช่วงนี้
งานมหาลัยมันถาโถมมากจริง ๆ แต่ก็ยังรู้สึกดีที่ได้ร้องเพลงที่อยากร้องอยู่
// ถึงแม้ว่าเพลงนี้จะอัดในหอแล้วเกรงใจคนข้างห้องก็เถอะ แฮะๆ QwQ

lyrics
https://www.smule.com/song/thai-ver-by-meen-th-%E5%86%8D%E7%94%9F-saisei-%E0%B9%80%E0%B8%81-%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%A1-karaoke-lyrics/16398771_16398771/arrangement

Original Song & Off Vocal : 
Picon (music, lyrics, video)
https://www.youtube.com/watch?v=purlnb5K_jM

Thank you Translate : 
https://vocaloidlyrics.fandom.com/wiki/%E5%86%8D%E7%94%9F_(Saisei)/Picon
Thank you Thai Translate : DINSOR Zz 
https://www.youtube.com/watch?v=0NiqKgjCmNg

Thank you for watching ^_^",https://i.ytimg.com/vi/Q4Ov7LG4rqU/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,28,"Kagome Kagome (มาล้อมวง มาล้อมวง) [Thai Cover by Meen]",https://www.youtube.com/watch?v=KGUp3WEMMRk,KGUp3WEMMRk,2021-10-31T16:00:13Z,05:32,"4,552","Happy Halloween จ้า !
อยากทำคลิปฮาโลวีนแบบเร่งรัด
ก็ทำเองให้หมดสิคะ ร้องใน Smule ด้วยความรวดเร็ว
// โดนเพื่อนฝ่ายมิกซ์โกรธแน่เลยแฮะ ๆ QwQ;;;
#VoccaloiderHalloween

Original Song
""かこめかこめ""
Kakome Kakome
Circle You, Circle You
Zawazawa-P (music, lyrics)

Thai Cover & Illustration : Meen Thaisub

Thank you Thai lyrics : Lunacat
https://www.facebook.com/notes/749381499268439/

(Font : iannnnn
https://www.f0nt.com/release/iannnnnsos/ )

Thank you for watching ^_^",https://i.ytimg.com/vi/KGUp3WEMMRk/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,29,"August 31 /  8月31日 [Thai cover by Meen]",https://www.youtube.com/watch?v=s3jt9uHp9H4,s3jt9uHp9H4,2021-08-31T03:00:30Z,03:40,686,"สุขสันต์วันเกิดนะมิคุจัง
ขอบคุณที่เธอเกิดมาร้องเพลงให้พวกเรานะ
อ่า...ลิขสิทธิ์อีกแล้ว QwQ;;;

Original Song
DECO*27 - 8月31日 feat. 初音ミク / 8/31 feat.Hatsune Miku
Music: DECO*27
Arrangement: 40mP, kous
Illustration: awoko
https://www.youtube.com/watch?v=WlXW5O-YX7w

Thank you Acoustic Arrange : Natanael
https://www.youtube.com/watch?v=RCUL6DiiGag

Thank you Thai lyrics : Play Plai
https://www.facebook.com/aya.justmyname.9/posts/212356364156997

Thank you Mix : JR DoNut
https://www.youtube.com/channel/UCyAe2Fl0ltaxNHUAx5thoIQ

Thank you for watching ^_^",https://i.ytimg.com/vi/s3jt9uHp9H4/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,30,"⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀[Thai ver by Meen]",https://www.youtube.com/watch?v=SE-7T3t_RpM,SE-7T3t_RpM,2021-08-13T11:30:12Z,02:14,"4,035","Original Song : @XYXYZ (@x0o0x_)
Original Vocal : Flower / Hatsune Miku

Thai lyrics : Meen
illust & Movie : Meen

lyrics
https://www.smule.com/song/thai-ver-by-meen-karaoke-lyrics/15288750_15288750/arrangement

Original Song
https://www.youtube.com/watch?v=Rcsg3vWfnWw

Thank you Thai Sub : bell4210
https://www.youtube.com/watch?v=tspsx1zQjYM

Special Thanks : Zeno Vagrant
https://www.youtube.com/channel/UCUOhCyJcMC7Xpr4ybfiP0Dw/featured

Thank you for watching",https://i.ytimg.com/vi/SE-7T3t_RpM/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,31,"Haitoku no Hana (ดอกไม้ไร้ศีลธรรม) [Thai cover by Meen]",https://www.youtube.com/watch?v=pqzzTgDM0_s,pqzzTgDM0_s,2021-06-06T10:00:12Z,04:19,"1,520","เพลงนี้ค่อนข้างเก่าและเป็นเพลงที่ซุ่มฝึกคอรัสนานมาก คิดว่าพอใจแล้วล่ะ
ลิขสิทธิ์โดนแน่นอน แต่อยากร้องมาก ๆ ค่ะ QvQ;;; ขออภัยด้วย

เนื้อเพลงของคุณ Saintsitive ค่ะ งานของท่านดีมากจริง ๆ เหมือนวรรณกรรมเลย 
Meen นี้สู้ไม่ไหวเลยค่ะ Fc สุดๆนะคะท่าน Saintsitive

Hitoshizuku-P (music, lyrics)
Yama△ (music)
Suzunosuke (illustration)

ขอขอบคุณต้นฉบับ
https://www.youtube.com/watch?v=ISHzNGDhX8A

ขอขอบคุณเนื้อเพลงแปลไทย
https://www.youtube.com/watch?v=CY1gfPoZf8g

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/pqzzTgDM0_s/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,32,"Empty Prayer (คำอธิษฐานอันว่างเปล่า) [Thai ver by Meen]",https://www.youtube.com/watch?v=8gz2otavUBQ,8gz2otavUBQ,2021-05-20T03:00:15Z,03:51,"3,829","ในที่สุดคลิปแปลเพลงก็กลับมา~
วันนี้ลงคลิปก่อนเที่ยงเพราะไม่ได้นอน(?)
ยังไม่ช่ำเรื่องไมค์ใหม่เท่าไหร่ แต่คิดว่าทำคลิปออกมาดีแล้วนะคะ แฮะๆ
ปล.เนื้อเพลงฟอนต์ทับกันเล็กน้อย ต้องขออภัยด้วยค่ะ QvQ;;

movie:アボガド6
https://twitter.com/avogado6

guitar:和田たけあき
https://twitter.com/WADATAKEAKI

Engineering:中村リョーマ
https://twitter.com/oh_myfriendjohn

music:Lanndo/ぬゆり
https://twitter.com/nulut

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-empty-prayer-karaoke-lyrics/14702499_14702499/arrangement

ขอขอบคุณวีดิโอต้นฉบับและ off vocal
https://www.youtube.com/watch?v=CoGVCO99ubM

ขอขอบคุณแหล่งเพลงแปล
https://www.youtube.com/watch?v=qC37oMtC60w
https://www.youtube.com/watch?v=lTGcXmQlVoE

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/8gz2otavUBQ/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,33,"[Re-make] How To Sekai Seifuku [Thai cover by Meen]",https://www.youtube.com/watch?v=G6SS_Nw9L1Q,G6SS_Nw9L1Q,2021-04-19T14:00:17Z,03:35,"2,002","ในที่สุดก็ได้กลับมาลงงาน~
หลังจากโดนเพื่อนแกงแล้ว เราก็กลับมาพร้อมไมค์ใหม่ เพิ่มเติมคือยังไม่ช่ำเท่าไหร่ แต่ก็พยายามอยู่นะ
เอาเพลงเก่ามาร้องใหม่เป็นอะไรที่ดีมากกกก Reจาก 5 ปีที่แล้ว สุดยอดไปเยย
จนถึงตอนนี้ก็ยังรู้สึกว่าเพลงนี้ท่าน AYjin ร้องเองเพราะสุด 55+ // FC นะคะท่าน AYjin  :D

Song & Words : Neru
Illustration & Movie : しづ Shidu

ขอขอบคุณเนื้อเพลงจากท่าน AYjin 
https://soundcloud.com/ayjin/how-to-sekai-seifuku-piano-thai-ver

ขอขอบคุณวีดิโอต้นฉบับ
https://www.youtube.com/watch?v=HdC2cB_DZok

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/G6SS_Nw9L1Q/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,34,"携帯恋話 โดนเพื่อนแกง(?) [Cover shot ver. by Meen & เดอะแก้ง?]",https://www.youtube.com/watch?v=ZL9r5SQQSd4,ZL9r5SQQSd4,2021-03-02T07:00:09Z,02:21,679,"*คำเตือน*
คลิปเกิดจากการที่เพื่อนร่วมเรียนในคณะของ Meen ซื้อไมค์ใหม่แล้วลาก Meen ไปอัดเสียงแล้วแล้วรวม ๆ ทำเป็นคลิปเสร็จภายใน 1 วัน โดยที่คนทำ MV บังคับให้ลง ไม่งั้นคนวาด ไม่มีโปรเจคงาน(วิชาอื่น)ส่ง

歌／作詞作編曲
まふまふ
https://www.youtube.com/watch?v=bNagYg_YGbU

Vocal By Meen

Mix By JR Donut
https://www.youtube.com/channel/UCyAe2Fl0ltaxNHUAx5thoIQ
Video By Six 
https://www.youtube.com/channel/UC4gEhAm4B9qE86fYIsjdZiA
Illust(Sleep) By Kent
https://www.youtube.com/channel/UCB1Zl55OGW8t8LMXpCSpHbA

ก็เป็นความบันเทิงและความบ้างานเล่นมากกว่างานเรียนของเดอะแก้งของ Meen นั่นแหละค่ะ คลิปนี้เป็นฝีมือจากเดอะแก้งของ Meen เอง ถ้าไม่ชอบยังไงก็เครดิตงานใครทำอะไรดูเอาแล้วกันนะคะ หรือถ้าอยากมีตอนต่อไปของเดอะแก้งก็แสดงความคิดเห็นได้นะคะ ฮาาาา 

ปล. ณ เวลาลงคลิปนี้ แอบอู้จากการเรียนออนไลน์กันอยู่ค่ะ 55",https://i.ytimg.com/vi/ZL9r5SQQSd4/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,35,"Sayonara Boku no Hero (ลาก่อนนะ ฮีโร่ของผม) [Thai ver by Meen]",https://www.youtube.com/watch?v=4v6VHIqSL8E,4v6VHIqSL8E,2020-12-31T14:43:59Z,06:11,"1,972","เฮ้อ... นึกว่าจะไม่ทันสิ้นปี ทันจนได้
เพลงนี้เริ่มทำตั้งแต่เนื้อร้องจนเป็นคลิปภายใน 1 สัปดาห์ได้ 
ก็กรุ่น ๆ จากเตาเลยค่ะ แอบไหม้ไปนิดนึง แฮะ ๆ
ลาก่อนปีเก่า เราจะเติบโตขึ้นไปอีกปีนะ
หวังว่าทุกคนจนชอบนะคะ 

Kasamura Toota (music, lyrics)
Hatsune Miku (vocal original)
_O2_sanso_(Illust)

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-%E0%B8%A5%E0%B8%B2%E0%B8%81-%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B0-%E0%B8%AE-%E0%B9%82%E0%B8%A3-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9C%E0%B8%A1-karaoke-lyrics/13735244_13735244/arrangement

ขอขอบคุณไทยซับ
https://www.youtube.com/watch?v=xHNsl7AmEsc

ขอขอบคุณรูปภาพและคาราโอเกะ
https://www.youtube.com/watch?v=ib8-PeMrMjo

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/4v6VHIqSL8E/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,36,"学校を休んだ日のこと (ในวันที่ฉันไม่ได้ไปโรงเรียน) [Thai ver by Meen]",https://www.youtube.com/watch?v=6FLbYdn5JI8,6FLbYdn5JI8,2020-12-16T11:00:30Z,04:01,822,"หายไปเนิ่นนาน คุณภาพงานเท่าเดิม---
ลงคลิปช้าไม่ใช่อะไรค่ะ ซ่าอยากทำMVเองล้วน ๆ 55+

เพลงนี้เริ่มแต่งช่วงที่เค้าเกิดการชุมนุมกันค่ะ เพราะเนื้อหาของเพลงและบรรยากาศตอนนั้นมันพาไปมั้งคะ ทำให้ฟังแต่เพลงวนลูปตลอดเวลาเลยในช่วงนั้น ก็เป็นที่มาของเพลงนี้ 

ที่ตลกคือ...วันนี้ที่ลงเพลงนี้ Meen ไม่ได้ไปมหาลัยจริง ๆ ค่ะ จู่ ๆ อาจารย์ก็งดคลาสกะทันหัน ช่างตรงกับเพลงซะจริง 55+

คุณภาพงานเท่าเดิมจริง ๆ ค่ะ... // เหงื่อตก // หวังว่าจะไม่ทำให้ผิดหวังนะคะ QwQ

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-%E0%B9%83%E0%B8%99%E0%B8%A7-%E0%B8%99%E0%B8%97-%E0%B8%89-%E0%B8%99%E0%B9%84%E0%B8%A1-%E0%B9%84%E0%B8%94-%E0%B9%84%E0%B8%9B%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3-%E0%B8%A2%E0%B8%99-karaoke-lyrics/13732768_13732768/arrangement

ขอขอบคุณต้นฉบับและคาราโอเกะ
https://www.youtube.com/watch?v=9Lve8kzgdgA

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/6FLbYdn5JI8/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,37,"Bella Donna ! Bella Donna ! [Thai ver by Meen]",https://www.youtube.com/watch?v=iT4Hq9avIbU,iT4Hq9avIbU,2020-11-12T04:52:37Z,01:28,"3,435","กลับมาจากหอแล้วค่า~
ขอวอมด้วยเพลงนี้ก่อนละกัน
อยากร้องตั้งแต่เพลงออกมาใหม่ ๆ แล้ว
พึ่งกลับมายังนึกเพลงไม่ค่อยออก
แต่จะพยายามทำคลิปในช่วงปิดเทอมประมาณ 3 สัปดาห์นี้นะคะ

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-bella-donna-bella-donna-karaoke-lyrics/13734350_13734350/arrangement

ต้นฉบับ
https://www.youtube.com/watch?v=YrtiClZKzBA

ขอขอบคุณรูปภาพ
https://twitter.com/IdentityVJP/status/1281513505493889024?s=19

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/iT4Hq9avIbU/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,38,"KING (by Kanaria) [Thai cover by Meen]",https://www.youtube.com/watch?v=XEZO1X4IoKQ,XEZO1X4IoKQ,2020-09-07T12:00:08Z,02:16,"4,813","ขอซักเพลงก่อนกลับเข้าหอน่า!!?
// คลิปนี้ทำหยาบ ๆ ด้วยการอัดเพลงใน Smule และตัดต่อแบบเกรียม ๆ
หากมีข้อผิดพลาดประการใดต้องขออภัยนะฮะ

ขอขอบคุณวีดิโอต้นฉบับ
https://youtu.be/cm-l2h6GB8Q

ขอขอบคุณเนื้อเพลงแปลไทย
https://youtu.be/AOvTuqUzmYg

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/XEZO1X4IoKQ/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,39,"Sacrifice (ผู้เสียสละ) [Thai ver by Meen]",https://www.youtube.com/watch?v=HltRliatLH4,HltRliatLH4,2020-07-06T13:00:12Z,04:17,"3,209","สวัสดีค่าาา เปิดเทอมกันแล้วสินะคะ Meen เรียนออนไลน์อยู่ที่บ้านค่ะ รอวันเปิดเรียนใกล้ๆนี้ หวังว่าทุกคนจะสบายดีนะคะ ^ ^
เนื่องจากตอนไฟลุกแต่งเพลงจนเสร็จ 100% ก็พึ่งเห็นว่า มันใกล้วันที่เพลงนี้ลง Youtube ครบรอบ 1 ปีพอดี เลยขอลงวันนี้ไปเลยแล้วกัน // ว้าว ดองมาปีนึงเลยหรือนี่ 555+  // หลัง ๆ ตอนอัดเพลงเริ่มเหนื่อย ได้เท่านี้ค่ะ ขายเนื้อเพลงเป็นหลักตามเคย อิอิ เพลงต่อไปอะไรนี่นะ~ คอมเม้นหน่อยนะคะ

Illust　　　　　　　　　 ノヤ　https://twitter.com/noya_macoto
Animation Illust / Movie　まふてる　https://twitter.com/uni_mafuteru
Piano/Strings　　　　　 三矢禅晃　https://twitter.com/Gibson_Mitsuya
Music&Lyrics / Arrangement
まふまふ　https://twitter.com/uni_mafumafu

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-sacrifice-%E0%B8%9C-%E0%B9%80%E0%B8%AA-%E0%B8%A2%E0%B8%AA%E0%B8%A5%E0%B8%B0-karaoke-lyrics/12317287_12317287/arrangement

ขอขอบคุณวีดิโอ
https://www.youtube.com/watch?v=boLiYzE3xM8

ขอขอบคุณแหล่งเพลงแปล
https://www.youtube.com/watch?v=AM43A9MPsAM
https://www.wattpad.com/775080129-song-lyrics-english-sacrifice-by-mafumafu

ขอขอบคุณคาราโอเกะ
https://www.youtube.com/watch?v=Nj9Cv5boOtU

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/HltRliatLH4/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,40,"Romeo and Cinderella [Thai ver by Meen]",https://www.youtube.com/watch?v=mrab6AbX2j0,mrab6AbX2j0,2020-06-10T03:00:10Z,04:42,"4,714","นาน ๆ จะมาทีนะช่องนี้ 55
กักตัวจนขี้เกียจไปซะทุกอย่างแล้วค่ะ 555+
ก็ได้มาลงคลิปซักที เย่----
เพลงนี้แต่งไว้นานมากเลยค่ะ
แต่ก็ไม่ได้ร้องซักที
ถึงขั้นว่าแฟนคลับชิงร้องใน Smule ไปแล้วค่ะ 
ให้ตายสิ 555
ก็ได้ร้องซักที เคลียร์ไปอีกหนึ่งเพลงแล้ว 
หวังว่าจะชอบกันนะคะ ^^

doriko (music, lyrics)
Kiru (guitar)
nezuki (Original illustration)

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-romeo-and-cinderella-karaoke-lyrics/8606851_8606851/arrangement

ขอขอบคุณซับไทย
https://www.youtube.com/watch?v=_i4mm9mGCm0
https://www.youtube.com/watch?v=7cSIEj8Rsk0

ขอขอบคุณคาราโอเกะ
https://www.youtube.com/watch?v=CuTOGFZxUts

และขอบคุณทุกท่านที่รับชมค่ะ ^_^",https://i.ytimg.com/vi/mrab6AbX2j0/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,41,"Proof of life [Thai cover by Meen]",https://www.youtube.com/watch?v=SQbyUrIe0AQ,SQbyUrIe0AQ,2020-05-01T13:37:23Z,05:40,554,"เพลงนี้เป็นเพลงที่ทำภายใน 1 วันค่ะ
เพราะอยากจะเก็บไว้เป็นความทรงจำ
เนื่องด้วยวันนี้เป็นวันเกิดคุณยายค่ะ
แต่คุณยายหลับไปแล้วเมื่อวานนี้ค่ะ

ตลอด 1 สัปดาห์ที่ผ่านมาคุณยายป่วยหนักมาก
ท่านทรุดหนักและเสียชีวิต
มันเศร้าจนอยากระบายออกมาน่ะค่ะ
อย่างน้อยคุณยายก็ไม่มีอะไรที่ติดค้างอีกแล้ว
ไม่ต้องทรมานอีกแล้ว
หลับให้สบายนะคะ

ก็เลยขอร้องเพลงนี้ถึงคุณยาย
มันเป็นความรู้สึกล้วน ๆ 
ถ้าไม่ชอบต้องขออภัยด้วยนะคะ

ขอขอบคุณแหล่งเนื้อเพลงไทยเวอร์
https://aystudioz.wordpress.com/2010/12/03/soundless-voice-vocaloid%E2%99%AA/
https://www.youtube.com/watch?v=Fs4mfS_pzvc

ขอขอบคุณภาพ
https://www.zerochan.net/242138

ขอขอบคุณคาราโอเกะ
https://www.youtube.com/watch?v=jdpFeBzDDzc

และขอบคุณทุกท่านที่รับชมนะคะ",https://i.ytimg.com/vi/SQbyUrIe0AQ/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,42,"ร้องเพลงอะไรดี EP.1 (มาคุยกันได้ , ออกแนวบ่นนิดๆ(?) , คาดว่าอาจมีตอนต่อไป(???))",https://www.youtube.com/watch?v=2yZ3bqZzBh8,2yZ3bqZzBh8,2020-04-20T09:41:08Z,09:28,206,"ก็ตามคลิปนะทุกคน
ส่วนใหญ่มีแต่เสียงพูดนะฮะ
มันออกแนวบ่นๆซักหน่อย
ถือว่ามาพูดคุยกันก็ได้นะ",https://i.ytimg.com/vi/2yZ3bqZzBh8/hqdefault.jpg,available
"Meen Thaisub",https://www.youtube.com/@meenthaisub,UC3INtPxO33d5mSLLYRnxLgQ,43,"Theo [Thai ver by Meen]",https://www.youtube.com/watch?v=FS_FXV4Vdkg,FS_FXV4Vdkg,2020-04-13T14:00:12Z,03:26,"5,890","ได้ลงเพลงบ้างซักที เย่ๆ
เพลงนี้รู้สึกร้องแปลกๆแฮะ? 
แถมคลิปพอเรนเดอร์เสร็จรู้สึกภาพมันแปลกๆยังไงไม่รู้สิQAQ
แต่ไม่เป็นไร เราขายเนื้อเพลงเป็นหลักอยู่แล้ว(?) 555

Vocal Original : 初音ミク
詞/曲/映像 ： Omoi

เนื้อเพลง
https://www.smule.com/song/thai-ver-by-meen-th-theo-karaoke-lyrics/11585490_11585490/arrangement

ขอขอบคุณวีดิโอ
https://www.youtube.com/watch?v=81nH05BqXIo

ขอขอบคุณซับไทย
https://www.youtube.com/watch?v=buXo9sxWr-c

ขอขอบคุณคาราโอเกะ
https://www.youtube.com/watch?v=bmkY2yc1K7Q",https://i.ytimg.com/vi/FS_FXV4Vdkg/hqdefault.jpg,available
